AccSpeciesName,endo,wind,cache,water,ant,attach,ballistic,biotic
Lasiacis sorghoidea,1,0,0,0,0,0,0,1
Lasianthus attenuatus,1,0,0,0,0,0,0,1
Lasianthus chinensis,1,0,0,0,0,0,0,1
Lasianthus chrysoneurus,1,0,0,0,0,0,0,1
Lasianthus cyanocarpus,1,0,0,0,0,0,0,1
Lasianthus fordii,1,0,0,0,0,0,0,1
Lasianthus hirsutus,1,0,0,0,0,0,0,1
Lasianthus hookeri,1,0,0,0,0,0,0,1
Lasianthus japonicus,1,0,0,0,0,0,0,1
Lasianthus kilimandscharicus,1,0,0,0,0,0,0,1
Lasianthus strigosus,1,0,0,0,0,0,0,1
Lasianthus verticillatus,1,0,0,0,0,0,0,1
Lasianthus wallacei,1,0,0,0,0,0,0,1
Lasiodiscus mildbraedii,1,0,0,0,0,0,0,1
Lasiopetalum ferrugineum,0,0,0,0,1,0,0,1
Lasiopetalum macrophyllum,0,0,0,0,1,0,0,1
Lasiopetalum parviflorum,0,0,0,0,1,0,0,1
Lasiospermum brachyglossum,0,1,0,0,0,0,0,0
Lasiospora hirsuta,0,1,0,0,0,0,0,0
Lastreopsis decomposita,0,1,0,0,0,0,0,0
Lastreopsis hispida,0,1,0,0,0,0,0,0
Lastreopsis velutina,0,1,0,0,0,0,0,0
Lathraea clandestina,0,0,0,0,0,0,1,0
Lathraea squamaria,0,0.0909090909090909,0.272727272727273,0.151515151515152,0.303030303030303,0.0909090909090909,0.0909090909090909,0.558139534883721
Lathyrus aphaca,0,0,0,0,0,0,1,0.25
Lathyrus cicera,1,0,0,0,0,0,0,0.5
Lathyrus heterophyllus,0,0,0,0,0,0,1,0
Lathyrus hirsutus,0,0,0,0,0,0,1,0
Lathyrus japonicus,0.285714285714286,0.142857142857143,0,0.428571428571429,0,0,0.142857142857143,0.2
Lathyrus laevigatus,0,0,0,0,0,0,1,0
Lathyrus latifolius,0,0,0,0,0,0,1,0
Lathyrus linifolius,0,0,0,0,0,0,1,0
Lathyrus montanus,0,0,0,0.5,0,0,0.5,0
Lathyrus niger,0,0,0,0.4,0,0,0.6,0
Lathyrus nissolia,0,0,0,0,0,0,1,0
Lathyrus palustris,0,0,0,0,0,0,1,0
Lathyrus pratensis,0.448979591836735,0,0.0918367346938776,0.0918367346938776,0,0.183673469387755,0.183673469387755,0.407801418439716
Lathyrus sylvestris,0.169811320754717,0,0,0.169811320754717,0,0.339622641509434,0.320754716981132,0.220588235294118
Lathyrus tuberosus,0,0,0,0,0,0,1,0
Lathyrus venetus,0,0,0,0,0,0,1,0
Lathyrus vernus,0,0,0,0.25,0,0,0.75,0
Launaea capitata,0,0,0,0,1,0,0,1
Launaea mucronata,0,0,0,0,1,0,0,1
Launaea nudicaulis,0,1,0,0,0,0,0,0
Laurelia novae-zelandiae,0,1,0,0,0,0,0,0
Laureliopsis philippiana,0,1,0,0,0,0,0,0
Laurus azorica,0.8,0,0.2,0,0,0,0,1
Laurus nobilis,1,0,0,0,0,0,0,1
Laurus novocanariensis,1,0,0,0,0,0,0,1
Lavandula angustifolia,0,1,0,0,0,0,0,0
Lavandula latifolia,0,1,0,0,0,0,0,0
Lavandula stoechas,0,0.5,0,0.25,0.25,0,0,0.142857142857143
Laxoplumeria tessmannii,1,0,0,0,0,0,0,1
Leandra agrestis,1,0,0,0,0,0,0,1
Leandra dichotoma,1,0,0,0,0,0,0,1
Leandra granatensis,1,0,0,0,0,0,0,1
Leandra grandifolia,1,0,0,0,0,0,0,1
Leandra longicoma,1,0,0,0,0,0,0,1
Leandra mexicana,1,0,0,0,0,0,0,1
Leandra mosenii,1,0,0,0,0,0,0,1
Lecaniodiscus cupanioides,1,0,0,0,0,0,0,1
Lecointea amazonica,1,0,0,0,0,0,0,1
Lecointea peruviana,1,0,0,0,0,0,0,1
Lecythis alutacea,0,0,1,0,0,0,0,1
Lecythis ampla,0.75,0,0.25,0,0,0,0,1
Lecythis barnebyi,0,0,1,0,0,0,0,1
Lecythis chartacea,0,0,1,0,0,0,0,1
Lecythis confertiflora,0.75,0,0.25,0,0,0,0,1
Lecythis corrugata,0.333333333333333,0,0.666666666666667,0,0,0,0,1
Lecythis gracieana,0,0,1,0,0,0,0,1
Lecythis holcogyne,0.5,0,0.5,0,0,0,0,1
Lecythis idatimon,0.5,0,0.5,0,0,0,0,1
Lecythis lurida,0.5,0,0.5,0,0,0,0,1
Lecythis minor,1,0,0,0,0,0,0,1
Lecythis parvifructa,0,0,1,0,0,0,0,1
Lecythis persistens,0,0,1,0,0,0,0,1
Lecythis pisonis,0.75,0,0.25,0,0,0,0,1
Lecythis pneumatophora,0,0,1,0,0,0,0,1
Lecythis poiteaui,0,0,1,0,0,0,0,1
Lecythis prancei,0,0,1,0,0,0,0,1
Lecythis retusa,0,0,1,0,0,0,0,1
Lecythis serrata,0,0,1,0,0,0,0,1
Lecythis zabucajo,0.833333333333333,0,0.166666666666667,0,0,0,0,1
Ledum palustre,0,1,0,0,0,0,0,0
Leea guineensis,1,0,0,0,0,0,0,1
Leea indica,1,0,0,0,0,0,0,1
Leea rubra,1,0,0,0,0,0,0,1
Leersia oryzoides,0.1,0,0,0.35,0,0.55,0,0.59375
Leersia virginica,0,0,0,1,0,0,0,0
Lefebvrea grantii,0,1,0,0,0,0,0,0
Legnephora moorei,1,0,0,0,0,0,0,1
Legousia hybrida,0,1,0,0,0,0,0,0
Legousia speculum-veneris,0,1,0,0,0,0,0,0
Leiocarpa brevicompta,0,1,0,0,0,0,0,0
Leiocarpa leptolepis,0,1,0,0,0,0,0,0
Leiocarpa tomentosa,0,1,0,0,0,0,0,0
Leionema ambiens,0,0,0,0,0,0,1,0
Leionema carruthersii,0,0,0,0,0,0,1,0
Leionema diosmeum,0,0,0,0,0,0,1,0
Leionema elatius,0,0,0,0,0,0,1,0
Leionema phylicifolium,0,0,0,0,0,0,1,0
Leionema ralstonii,0,0,0,0,0,0,1,0
Leionema rotundifolium,0,0,0,0,0,0,1,0
Lemna gibba,0.5,0,0,0,0,0.5,0,0.666666666666667
Lemna minor,0.5,0.0833333333333333,0,0.166666666666667,0,0.25,0,0.565217391304348
Lemna minuta,0.5,0,0,0,0,0.5,0,1
Lemna trisulca,0.5,0,0,0,0,0.5,0,0.666666666666667
Lemyrea krugii,1,0,0,0,0,0,0,1
Lens culinaris,0.5,0,0,0,0,0,0.5,0.5
Lenwebbia lasioclada,1,0,0,0,0,0,0,1
Leonia crassa,1,0,0,0,0,0,0,1
Leonia cymosa,1,0,0,0,0,0,0,1
Leonia glycycarpa,0.833333333333333,0,0.166666666666667,0,0,0,0,1
Leonia occidentalis,1,0,0,0,0,0,0,1
Leontodon autumnalis,0,1,0,0,0,0,0,0
Leontodon crispus,0,1,0,0,0,0,0,0
Leontodon hispidus,0.0903790087463557,0.282798833819242,0.0903790087463557,0,0.0903790087463557,0.446064139941691,0,0.154103852596315
Leontodon incanus,0.2,0.2,0.2,0,0,0.4,0,0.857142857142857
Leontodon saxatilis,0,1,0,0,0,0,0,0
Leontodon taraxacoides,0.133333333333333,0.333333333333333,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,0,0.526315789473684
Leontodon tuberosus,0,1,0,0,0,0,0,0
Leontopodium nivale,0,0.5,0,0.5,0,0,0,0
Leonurus cardiaca,0.148148148148148,0,0,0,0,0.851851851851852,0,0.440414507772021
Leopoldia comosa,0.125,0.25,0.125,0.25,0,0.125,0.125,0.333333333333333
Leopoldia tenuiflora,0.333333333333333,0,0,0,0,0.666666666666667,0,0.8
Leopoldinia piassaba,0,0,1,0,0,0,0,1
Leopoldinia pulchra,0,0,1,0,0,0,0,1
Lepiderema hirsuta,1,0,0,0,0,0,0,1
Lepiderema ixiocarpa,1,0,0,0,0,0,0,1
Lepiderema largiflorens,1,0,0,0,0,0,0,1
Lepiderema punctulata,1,0,0,0,0,0,0,1
Lepiderema sericolignis,1,0,0,0,0,0,0,1
Lepidium banksii,0,0,0,0,0,1,0,1
Lepidium campestre,0.12,0.12,0,0.12,0,0.36,0.28,0.247706422018349
Lepidium coronopus,0,0.241379310344828,0,0,0,0.724137931034483,0.0344827586206897,0.294117647058824
Lepidium densiflorum,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0.2
Lepidium desvauxii,0,0,0,0,0,1,0,1
Lepidium didymum,0.294117647058824,0.235294117647059,0,0,0,0.470588235294118,0,0.28
Lepidium draba,0.5,0.125,0,0,0,0.125,0.25,0.6
Lepidium flexicaule,0,0,0,0,0,1,0,1
Lepidium graminifolium,0,0,0,0,0,0.5,0.5,0.5
Lepidium heterophyllum,0,0,0,0,0,0,1,0
Lepidium kirkii,0,0,0,0,0,1,0,1
Lepidium latifolium,0,0,0,0,0,0.5,0.5,0.0677966101694915
Lepidium naufragorum,0,0,0,0,0,1,0,1
Lepidium nitidum,0,0,1,0,0,0,0,0.2
Lepidium obtusatum,0,0,0,0,0,1,0,1
Lepidium oleraceum,0,0,0,0,0,1,0,1
Lepidium papilliferum,0,0,0,0,1,0,0,0.333333333333333
Lepidium perfoliatum,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333
Lepidium ruderale,0,0.25,0,0.25,0,0.25,0.25,0.25
Lepidium sativum,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333
Lepidium sisymbrioides,0,0,0,0,0,1,0,1
Lepidium subulatum,0,0,0,0,1,0,0,1
Lepidium tenuicaule,0,0,0,0,0,1,0,1
Lepidium virginicum,0,0.25,0,0,0.25,0.25,0.25,0.25
Lepidobotrys staudtii,1,0,0,0,0,0,0,1
Lepidocaryum tenue,1,0,0,0,0,0,0,1
Lepidocordia punctata,1,0,0,0,0,0,0,1
Lepidocupania brackenridgei,1,0,0,0,0,0,0,1
Lepidopetalum fructoglabrum,1,0,0,0,0,0,0,1
Lepidosperma australe,0,1,0,0,0,0,0,0
Lepidosperma elatius,0,0,0,0,1,0,0,1
Lepidosperma filiforme,0,0.5,0,0,0.5,0,0,0.5
Lepidosperma laterale,0,0.5,0,0,0.5,0,0,0.2
Lepidosperma urophorum,0,0,0,0,1,0,0,1
Lepidothamnus intermedius,1,0,0,0,0,0,0,1
Lepidothamnus laxifolius,1,0,0,0,0,0,0,1
Lepidotrichilia volkensii,1,0,0,0,0,0,0,1
Lepidozamia hopei,1,0,0,0,0,0,0,1
Lepisanthes perrieri,1,0,0,0,0,0,0,1
Lepisanthes rubiginosa,1,0,0,0,0,0,0,1
Lepisanthes senegalensis,1,0,0,0,0,0,0,1
Lepisanthes tetraphylla,1,0,0,0,0,0,0,1
Lepismium houlletianum,1,0,0,0,0,0,0,1
Lepismium lorentzianum,1,0,0,0,0,0,0,1
Lepismium lumbricoides,1,0,0,0,0,0,0,1
Leplaea cedrata,1,0,0,0,0,0,0,1
Leplaea thompsonii,1,0,0,0,0,0,0,1
Leptactina arborescens,1,0,0,0,0,0,0,1
Leptactina benguelensis,1,0,0,0,0,0,0,1
Leptactina epinyctios,1,0,0,0,0,0,0,1
Leptaleum filifolium,0,0,0,1,0,0,0,0
Leptaulus daphnoides,1,0,0,0,0,0,0,1
Leptecophylla juniperina,0.75,0,0,0,0.25,0,0,1
Leptecophylla robusta,1,0,0,0,0,0,0,1
Leptecophylla tameiameiae,0.666666666666667,0,0.333333333333333,0,0,0,0,1
Leptinella albida,0,1,0,0,0,0,0,0
Leptinella atrata,0,1,0,0,0,0,0,0
Leptinella calcarea,0,1,0,0,0,0,0,0
Leptinella dendyi,0,1,0,0,0,0,0,0
Leptinella dioica,0,1,0,0,0,0,0,0
Leptinella dispersa,0,1,0,0,0,0,0,0
Leptinella featherstonii,0,1,0,0,0,0,0,0
Leptinella filiformis,0,1,0,0,0,0,0,0
Leptinella goyenii,0,1,0,0,0,0,0,0
Leptinella intermedia,0,1,0,0,0,0,0,0
Leptinella lanata,0,1,0,0,0,0,0,0
Leptinella maniototo,0,1,0,0,0,0,0,0
Leptinella minor,0,1,0,0,0,0,0,0
Leptinella nana,0,1,0,0,0,0,0,0
Leptinella pectinata,0,1,0,0,0,0,0,0
Leptinella plumosa,0,1,0,0,0,0,0,0
Leptinella potentillina,0,1,0,0,0,0,0,0
Leptinella pusilla,0,1,0,0,0,0,0,0
Leptinella pyrethrifolia,0,1,0,0,0,0,0,0
Leptinella rotundata,0,1,0,0,0,0,0,0
Leptinella serrulata,0,1,0,0,0,0,0,0
Leptinella squalida,0,1,0,0,0,0,0,0
Leptinella tenella,0,1,0,0,0,0,0,0
Leptinella traillii,0,1,0,0,0,0,0,0
Leptobalanus apetalus,0.5,0,0.5,0,0,0,0,1
Leptobalanus cardiophyllus,0,0,1,0,0,0,0,1
Leptobalanus emarginatus,1,0,0,0,0,0,0,1
Leptobalanus gardneri,1,0,0,0,0,0,0,1
Leptobalanus granvillei,0,0,1,0,0,0,0,1
Leptobalanus humilis,1,0,0,0,0,0,0,1
Leptobalanus latus,1,0,0,0,0,0,0,1
Leptobalanus longistylus,0.5,0,0.5,0,0,0,0,1
Leptobalanus mexicanus,1,0,0,0,0,0,0,1
Leptobalanus octandrus,0.5,0,0.5,0,0,0,0,1
Leptobalanus parvifolius,1,0,0,0,0,0,0,1
Leptobalanus persaudii,1,0,0,0,0,0,0,1
Leptobalanus sclerophyllus,1,0,0,0,0,0,0,1
Leptobalanus sparsipilis,1,0,0,0,0,0,0,1
Leptobalanus sprucei,1,0,0,0,0,0,0,1
Leptobalanus wurdackii,1,0,0,0,0,0,0,1
Leptochloa crinita,0,0,0,0,1,0,0,1
Leptochloa digitata,0,1,0,0,0,0,0,0
Leptochloa virgata,0,0,0,1,0,0,0,0
Leptolaena multiflora,1,0,0,0,0,0,0,1
Leptolepia novae-zelandiae,0,1,0,0,0,0,0,0
Leptolobium nitens,0,1,0,0,0,0,0,0
Leptomeria acida,1,0,0,0,0,0,0,1
Leptonychia multiflora,1,0,0,0,0,0,0,1
Leptopteris hymenophylloides,0,1,0,0,0,0,0,0
Leptopteris superba,0,1,0,0,0,0,0,0
Leptorhynchos baileyi,0,1,0,0,0,0,0,0
Leptorhynchos elongatus,0,1,0,0,0,0,0,0
Leptorhynchos squamatus,0,1,0,0,0,0,0,0
Leptospermum scoparium,0,1,0,0,0,0,0,0
Leptostigma reptans,1,0,0,0,0,0,0,1
Leptostigma setulosum,0,1,0,0,0,0,0,0
Lepturus repens,0,0,0,1,0,0,0,0
Leretia cordata,1,0,0,0,0,0,0,1
Lespedeza capitata,0,0,1,0,0,0,0,1
Lessertia annularis,0.333333333333333,0.666666666666667,0,0,0,0,0,0.571428571428571
Lessertia benguellensis,0,0,0,1,0,0,0,0
Lessertia brachypus,0,1,0,0,0,0,0,0
Lethedon setosa,1,0,0,0,0,0,0,1
Lettowianthus stellatus,1,0,0,0,0,0,0,1
Leucadendron argenteum,0,1,0,0,0,0,0,0
Leucadendron concavum,0,0,1,0,0,0,0,1
Leucadendron galpinii,0,1,0,0,0,0,0,0
Leucadendron loranthifolium,0,0,1,0,0,0,0,1
Leucadendron pubescens,0,0,1,0,0,0,0,0.5
Leucadendron rubrum,0,1,0,0,0,0,0,0
Leucadendron sessile,0,0,1,0,0,0,0,1
Leucanthemopsis alpina,0,1,0,0,0,0,0,0
Leucanthemum ircutianum,0.5,0.333333333333333,0,0,0,0.166666666666667,0,0.8
Leucanthemum pallens,0,1,0,0,0,0,0,0
Leucanthemum vulgare,0.181818181818182,0.333333333333333,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.242424242424242,0.0606060606060606,0.566037735849057
Leucocarpus perfoliatus,1,0,0,0,0,0,0,1
Leucochrysum albicans,0,1,0,0,0,0,0,0
Leucochrysum molle,0,1,0,0,0,0,0,0
Leucogenes grandiceps,0,1,0,0,0,0,0,0
Leucogenes leontopodium,0,1,0,0,0,0,0,0
Leucogenes neglecta,0,1,0,0,0,0,0,0
Leucogenes tarahaoa,0,1,0,0,0,0,0,0
Leucojum aestivum,0.5,0,0,0.5,0,0,0,0.333333333333333
Leucojum vernum,0.25,0,0.25,0,0.5,0,0,0.8
Leucophysalis savatieri,1,0,0,0,0,0,0,1
Leucopogon fasciculatus,1,0,0,0,0,0,0,1
Leucopogon fraseri,1,0,0,0,0,0,0,1
Leucopogon juniperinus,0.5,0,0,0,0.5,0,0,1
Leucopogon lavarackii,1,0,0,0,0,0,0,1
Leucopogon malayanus,1,0,0,0,0,0,0,1
Leucopogon microphyllus,0.5,0,0,0,0.5,0,0,1
Leucopogon parviflorus,1,0,0,0,0,0,0,1
Leucopogon ruscifolius,1,0,0,0,0,0,0,1
Leucopogon xerampelinus,1,0,0,0,0,0,0,1
Leucopogon yorkensis,1,0,0,0,0,0,0,1
Leucospermum conocarpodendron,0,0,0,0,1,0,0,0.818181818181818
Leucospora multifida,0,1,0,0,0,0,0,0
Leucothrinax morrisii,1,0,0,0,0,0,0,1
Leuzea conifera,0,1,0,0,0,0,0,0
Levieria acuminata,1,0,0,0,0,0,0,1
Levisticum officinale,0.5,0,0,0,0,0.5,0,1
Leycesteria formosa,1,0,0,0,0,0,0,1
Leymus arenarius,0,0,0,1,0,0,0,0
Leysera tenella,0,1,0,0,0,0,0,0
Liatris aspera,0,1,0,0,0,0,0,0
Liatris cylindracea,0,1,0,0,0,0,0,0
Liatris mucronata,0,1,0,0,0,0,0,0
Liatris pycnostachya,0,1,0,0,0,0,0,0
Liatris squarrosa,0,1,0,0,0,0,0,0
Libertia cranwelliae,0,1,0,0,0,0,0,0
Libertia edgariae,0,1,0,0,0,0,0,0
Libertia grandiflora,0,1,0,0,0,0,0,0
Libertia ixioides,0,1,0,0,0,0,0,0
Libertia micrantha,0,1,0,0,0,0,0,0
Libertia mooreae,0,1,0,0,0,0,0,0
Libertia peregrinans,0,1,0,0,0,0,0,0
Libidibia paraguariensis,0,0,1,0,0,0,0,1
Libocedrus bidwillii,0.666666666666667,0.333333333333333,0,0,0,0,0,0.75
Libocedrus plumosa,0,1,0,0,0,0,0,0
Licania affinis,0,0,1,0,0,0,0,1
Licania alba,0.666666666666667,0,0.333333333333333,0,0,0,0,1
Licania blackii,1,0,0,0,0,0,0,1
Licania bracteata,1,0,0,0,0,0,0,1
Licania buxifolia,0,0,1,0,0,0,0,1
Licania canescens,0.666666666666667,0,0.333333333333333,0,0,0,0,1
Licania cidii,0,0,1,0,0,0,0,1
Licania coriacea,1,0,0,0,0,0,0,1
Licania cruegeriana,1,0,0,0,0,0,0,1
Licania cuprea,0.75,0,0.25,0,0,0,0,1
Licania cuyabenensis,1,0,0,0,0,0,0,1
Licania cyathodes,1,0,0,0,0,0,0,1
Licania davillifolia,1,0,0,0,0,0,0,1
Licania densiflora,1,0,0,0,0,0,0,1
Licania discolor,1,0,0,0,0,0,0,1
Licania elliptica,1,0,0,0,0,0,0,1
Licania fanshawei,1,0,0,0,0,0,0,1
Licania gracilipes,1,0,0,0,0,0,0,1
Licania harlingii,1,0,0,0,0,0,0,1
Licania hebantha,1,0,0,0,0,0,0,1
Licania hoehnei,1,0,0,0,0,0,0,1
Licania hypoleuca,1,0,0,0,0,0,0,1
Licania impressa,0.5,0,0.5,0,0,0,0,1
Licania incana,0.75,0,0.25,0,0,0,0,1
Licania irwinii,1,0,0,0,0,0,0,1
Licania kunthiana,0.5,0,0.5,0,0,0,0,1
Licania laxiflora,0.333333333333333,0,0.666666666666667,0,0,0,0,1
Licania leptostachya,0.25,0,0.75,0,0,0,0,1
Licania majuscula,0.75,0,0.25,0,0,0,0,1
Licania marleneae,0,0,1,0,0,0,0,1
Licania membranacea,0.5,0,0.5,0,0,0,0,1
Licania micrantha,0,0,1,0,0,0,0,0.5
Licania mollis,1,0,0,0,0,0,0,1
Licania nelsonii,1,0,0,0,0,0,0,1
Licania niloi,1,0,0,0,0,0,0,1
Licania ovalifolia,1,0,0,0,0,0,0,1
Licania pallida,1,0,0,0,0,0,0,1
Licania paraensis,1,0,0,0,0,0,0,1
Licania parviflora,1,0,0,0,0,0,0,1
Licania parvifructa,1,0,0,0,0,0,0,1
Licania piresii,1,0,0,0,0,0,0,1
Licania polita,1,0,0,0,0,0,0,1
Licania robusta,1,0,0,0,0,0,0,1
Licania rodriguesii,1,0,0,0,0,0,0,1
Licania rufescens,1,0,0,0,0,0,0,1
Licania sandwithii,0,0,1,0,0,0,0,1
Licania silvae,1,0,0,0,0,0,0,1
Licania stewardii,1,0,0,0,0,0,0,1
Licania stricta,1,0,0,0,0,0,0,1
Licania triandra,1,0,0,0,0,0,0,1
Licania trigonioides,1,0,0,0,0,0,0,1
Licania urceolaris,0,0,1,0,0,0,0,1
Licania vaupesiana,1,0,0,0,0,0,0,1
Licania velutina,1,0,0,0,0,0,0,1
Licaria armeniaca,1,0,0,0,0,0,0,1
Licaria aurea,1,0,0,0,0,0,0,1
Licaria aureosericea,1,0,0,0,0,0,0,1
Licaria brasiliensis,1,0,0,0,0,0,0,1
Licaria camara,1,0,0,0,0,0,0,1
Licaria campechiana,1,0,0,0,0,0,0,1
Licaria cannella,0.5,0,0.5,0,0,0,0,1
Licaria capitata,1,0,0,0,0,0,0,1
Licaria caudata,1,0,0,0,0,0,0,1
Licaria cervantesii,1,0,0,0,0,0,0,1
Licaria chrysophylla,1,0,0,0,0,0,0,1
Licaria crassifolia,0.5,0,0.5,0,0,0,0,1
Licaria debilis,1,0,0,0,0,0,0,1
Licaria deltoidea,1,0,0,0,0,0,0,1
Licaria excelsa,1,0,0,0,0,0,0,1
Licaria exserta,1,0,0,0,0,0,0,1
Licaria guianensis,1,0,0,0,0,0,0,1
Licaria hirsuta,1,0,0,0,0,0,0,1
Licaria macrophylla,1,0,0,0,0,0,0,1
Licaria martiniana,1,0,0,0,0,0,0,1
Licaria misantlae,1,0,0,0,0,0,0,1
Licaria multinervis,1,0,0,0,0,0,0,1
Licaria oppositifolia,1,0,0,0,0,0,0,1
Licaria pachycarpa,1,0,0,0,0,0,0,1
Licaria peckii,1,0,0,0,0,0,0,1
Licaria puchury-major,1,0,0,0,0,0,0,1
Licaria rodriguesii,1,0,0,0,0,0,0,1
Licaria rufotomentosa,1,0,0,0,0,0,0,1
Licaria subbullata,1,0,0,0,0,0,0,1
Licaria triandra,1,0,0,0,0,0,0,1
Licaria velutina,1,0,0,0,0,0,0,1
Licaria vernicosa,1,0,0,0,0,0,0,1
Licuala ramsayi,1,0,0,0,0,0,0,1
Ligaria cuneifolia,1,0,0,0,0,0,0,1
Lignocarpa carnosula,0,1,0,0,0,0,0,0
Lignocarpa diversifolia,0,1,0,0,0,0,0,0
Ligusticum marginatum,0,1,0,0,0,0,0,0
Ligusticum mutellinoides,0,0.5,0,0.5,0,0,0,0
Ligusticum scoticum,0,0.4,0,0.6,0,0,0,0
Ligustrum australianum,1,0,0,0,0,0,0,1
Ligustrum confusum,1,0,0,0,0,0,0,1
Ligustrum ibota,1,0,0,0,0,0,0,1
Ligustrum japonicum,1,0,0,0,0,0,0,1
Ligustrum lucidum,1,0,0,0,0,0,0,1
Ligustrum obtusifolium,1,0,0,0,0,0,0,1
Ligustrum ovalifolium,1,0,0,0,0,0,0,1
Ligustrum perrottetii,1,0,0,0,0,0,0,1
Ligustrum salicinum,1,0,0,0,0,0,0,1
Ligustrum sinense,1,0,0,0,0,0,0,1
Ligustrum tschonoskii,1,0,0,0,0,0,0,1
Ligustrum vulgare,0.927536231884058,0.0144927536231884,0.0289855072463768,0.0289855072463768,0,0,0,0.91566265060241
Lilaeopsis macloviana,1,0,0,0,0,0,0,1
Lilaeopsis novae-zelandiae,0,0,0,1,0,0,0,0
Lilaeopsis ruthiana,0,0,0,1,0,0,0,0
Lilium bulbiferum,0,0.75,0,0,0,0.25,0,0.2
Lilium martagon,0,0.5,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.428571428571429
Limadendron amazonicum,0,0,0,0,0,0,1,0
Limadendron hostmannii,0,0,0,0,0,0,1,0
Limbarda crithmoides,0,1,0,0,0,0,0,0
Limnia heterophylla,0,0,1,0,0,0,0,1
Limodorum abortivum,0,1,0,0,0,0,0,0
Limonium barceloi,0,0,0,0,1,0,0,0.5
Limonium binervosum,0,0,0,1,0,0,0,0
Limonium echioides,0,1,0,0,0,0,0,0
Limonium humile,0,0,0,1,0,0,0,0
Limonium vulgare,0,0.5,0,0.5,0,0,0,0
Limosella aquatica,0.252631578947368,0.252631578947368,0,0.252631578947368,0,0.242105263157895,0,0.0440487347703843
Limosella australis,0,0,0,1,0,0,0,0
Limosella curdieana,0,0,0,1,0,0,0,0
Linaria alpina,0,1,0,0,0,0,0,0
Linaria angustissima,0,1,0,0,0,0,0,0
Linaria arvensis,0,0.666666666666667,0,0,0.333333333333333,0,0,0.333333333333333
Linaria dalmatica,0,1,0,0,0,0,0,0.5
Linaria pelisseriana,0,1,0,0,0,0,0,0
Linaria purpurea,0,1,0,0,0,0,0,0
Linaria repens,0,1,0,0,0,0,0,0
Linaria simplex,0,1,0,0,0,0,0,0
Linaria supina,0,1,0,0,0,0,0,0
Linaria vulgaris,0.322429906542056,0.242990654205607,0,0.107476635514019,0.00467289719626168,0.322429906542056,0,0.18075117370892
Lindackeria latifolia,1,0,0,0,0,0,0,1
Lindackeria laurina,1,0,0,0,0,0,0,1
Lindackeria paludosa,1,0,0,0,0,0,0,1
Lindackeria paraensis,1,0,0,0,0,0,0,1
Lindackeria pauciflora,1,0,0,0,0,0,0,1
Lindera benzoin,1,0,0,0,0,0,0,1
Lindera citriodora,1,0,0,0,0,0,0,1
Lindera erythrocarpa,1,0,0,0,0,0,0,1
Lindera glauca,1,0,0,0,0,0,0,1
Lindera megaphylla,1,0,0,0,0,0,0,1
Lindera obtusiloba,1,0,0,0,0,0,0,1
Lindera praecox,1,0,0,0,0,0,0,1
Lindera queenslandica,1,0,0,0,0,0,0,1
Lindera sericea,1,0,0,0,0,0,0,1
Lindera triloba,1,0,0,0,0,0,0,1
Lindera umbellata,1,0,0,0,0,0,0,1
Lindernia crustacea,0,0,0,1,0,0,0,0
Lindernia dubia,1,0,0,0,0,0,0,0.666666666666667
Lindsaea dimorpha,0,1,0,0,0,0,0,0
Lindsaea linearis,0,1,0,0,0,0,0,0
Lindsaea microphylla,0,1,0,0,0,0,0,0
Lindsaea trichomanoides,0,1,0,0,0,0,0,0
Linguella puberula,0,1,0,0,0,0,0,0
Linnaea borealis,0.777777777777778,0,0,0,0,0.222222222222222,0,1
Linospadix apetiolatus,1,0,0,0,0,0,0,1
Linospadix microcaryus,1,0,0,0,0,0,0,1
Linospadix minor,1,0,0,0,0,0,0,1
Linospadix monostachyus,1,0,0,0,0,0,0,1
Linospadix palmerianus,1,0,0,0,0,0,0,1
Linostoma decandrum,0,1,0,0,0,0,0,0
Linostoma pauciflorum,0,1,0,0,0,0,0,0
Linostoma persimile,1,0,0,0,0,0,0,1
Linum austriacum,0,0.5,0,0,0,0,0.5,0
Linum bienne,0,1,0,0,0,0,0,0
Linum campanulatum,0,1,0,0,0,0,0,0
Linum catharticum,0.164556962025316,0.240506329113924,0.0569620253164557,0.0569620253164557,0.0569620253164557,0.367088607594937,0.0569620253164557,0.409638554216867
Linum monogynum,0,1,0,0,0,0,0,0
Linum narbonense,0,1,0,0,0,0,0,0
Linum perenne,0,0,0,0,0,1,0,0.25
Linum strictum,0,0.5,0,0,0.5,0,0,0.333333333333333
Linum suffruticosum,0,1,0,0,0,0,0,0
Linum sulcatum,0,0,0,0,1,0,0,1
Linum trigynum,0,0.5,0,0,0.5,0,0,0.5
Linum usitatissimum,0,0.5,0,0,0,0.5,0,0.25
Liparis loeselii,0,1,0,0,0,0,0,0
Liparophyllum exaltatum,0,0,0,0.5,0.5,0,0,0.5
Liparophyllum gunnii,0,0,0,1,0,0,0,0
Lippia brasiliensis,1,0,0,0,0,0,0,1
